order_id,order_date,customer_id,customer_name,email,city,state,product_id,product_name,category,price,quantity,payment_method,order_status
1586,2025-11-21,C376,Scott Fields,kgeorge@example.org,Lake Michaelmouth,Vermont,P102,Samsung TV,Electronics,60000,3,Credit Card,Cancelled
2669,2026-01-21,C407,Kenneth Hunt,vanessagolden@example.net,Hubbardview,Nebraska,P104,Levi's Jeans,Fashion,3000,4,UPI,Returned
2458,2025-07-24,C246,Theresa Hernandez,ericcain@example.net,Millerport,Connecticut,P102,Samsung TV,Electronics,60000,5,UPI,Cancelled
1472,2025-07-12,C499,David Myers,pcombs@example.net,Henrymouth,Alaska,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Cancelled
2393,2026-01-29,C428,Katherine Lynn,carmen42@example.net,West Brittneymouth,Georgia,P102,Samsung TV,Electronics,60000,1,Net Banking,Delivered
2368,2025-03-19,C420,Lindsey Martin,uzimmerman@example.org,West Evelynchester,Minnesota,P104,Levi's Jeans,Fashion,3000,5,Net Banking,Delivered
2754,2025-11-12,C104,Jeffrey Smith,jennifer83@example.org,West Tylerfort,Missouri,P103,Nike Shoes,Fashion,5000,3,Credit Card,Cancelled
2337,2025-12-07,C478,Heidi Turner,reynoldsangelica@example.com,Perezfurt,Alaska,P103,Nike Shoes,Fashion,5000,1,COD,Cancelled
2892,2025-12-27,C466,Max Hull,larry58@example.org,East Barbarafort,Arizona,P101,iPhone 15,Electronics,80000,3,Debit Card,Cancelled
1058,2026-02-01,C150,Katie Jones,tracy90@example.net,Nicoleberg,Maine,P103,Nike Shoes,Fashion,5000,3,UPI,Cancelled
1649,2025-10-13,C305,Elizabeth Davis,vhall@example.com,Lake Angelaland,West Virginia,P101,iPhone 15,Electronics,80000,4,Debit Card,Returned
2305,2025-04-28,C247,Tiffany Young,lindadickerson@example.org,New Ericburgh,Georgia,P103,Nike Shoes,Fashion,5000,4,COD,Delivered
1237,2025-08-27,C255,Andre Johnson DDS,david31@example.net,Robertsborough,Texas,P106,Office Chair,Furniture,7000,4,Debit Card,Cancelled
1211,2026-01-06,C365,Beverly Hensley,jeffrey23@example.org,Jenniferberg,Virginia,P101,iPhone 15,Electronics,80000,4,UPI,Returned
2670,2025-09-16,C218,Meagan Harvey,dgregory@example.com,Port Normanmouth,North Dakota,P105,Dining Table,Furniture,20000,4,COD,Returned
1751,2025-09-15,C417,Andrea Cooper,tsmith@example.com,Lake Andrea,Iowa,P102,Samsung TV,Electronics,60000,1,Credit Card,Delivered
2079,2025-06-19,C190,Douglas Perkins,kenneth81@example.net,East Sharon,Rhode Island,P105,Dining Table,Furniture,20000,4,COD,Delivered
1966,2025-04-22,C252,Jeremy Griffith,reeveslisa@example.org,Annafurt,Iowa,P103,Nike Shoes,Fashion,5000,1,Debit Card,Returned
2706,2025-12-03,C367,Tyler Lozano,evansrandy@example.org,Port Davidview,South Carolina,P104,Levi's Jeans,Fashion,3000,5,COD,Cancelled
1660,2025-12-16,C278,Christopher Pollard,thomasjeffrey@example.net,Reneehaven,Nevada,P102,Samsung TV,Electronics,60000,2,UPI,Delivered
2603,2025-05-13,C201,Jennifer Taylor,william20@example.com,North Benjamin,Wisconsin,P102,Samsung TV,Electronics,60000,5,Credit Card,Returned
2912,2025-06-21,C101,Andrea Macias,chris17@example.org,Yangchester,South Dakota,P104,Levi's Jeans,Fashion,3000,5,UPI,Returned
2928,2025-02-28,C185,Allison Riley,ayoung@example.org,Kleinview,Iowa,P102,Samsung TV,Electronics,60000,3,COD,Cancelled
2117,2025-03-03,C157,Julie Miles,forbescaitlyn@example.net,Lake Erictown,Vermont,P105,Dining Table,Furniture,20000,4,Credit Card,Cancelled
2142,2025-09-26,C139,Howard Rodriguez,daviskenneth@example.org,Burnettberg,Maryland,P101,iPhone 15,Electronics,80000,5,Debit Card,Delivered
2289,2025-08-10,C312,Steven Stone,ysavage@example.net,Meaganville,Nevada,P104,Levi's Jeans,Fashion,3000,4,UPI,Delivered
1966,2025-12-20,C210,Laura Stone,xsingh@example.org,South Matthew,Minnesota,P105,Dining Table,Furniture,20000,3,Net Banking,Cancelled
2562,2025-11-17,C445,Anna Wilkins,masonalbert@example.net,West April,Missouri,P103,Nike Shoes,Fashion,5000,2,Debit Card,Cancelled
2425,2025-11-18,C417,Jessica Perez,sharonwallace@example.com,South Dakota,Idaho,P106,Office Chair,Furniture,7000,3,Net Banking,Delivered
2138,2025-04-16,C362,Rodney Thompson,shannon20@example.org,Lake Tracy,New Jersey,P105,Dining Table,Furniture,20000,1,UPI,Cancelled
2846,2025-05-14,C116,Chelsea Hernandez,pboyer@example.com,Audreyville,Florida,P102,Samsung TV,Electronics,60000,1,COD,Cancelled
1149,2025-10-01,C154,Adam Conley,amysantiago@example.org,New Charlenetown,South Dakota,P101,iPhone 15,Electronics,80000,5,Net Banking,Delivered
1840,2025-09-23,C267,Timothy Patel,jillfrank@example.net,Johnsonton,Colorado,P106,Office Chair,Furniture,7000,2,Net Banking,Delivered
2540,2025-07-19,C344,Jacob Hughes,karen41@example.org,Nelsonhaven,Pennsylvania,P101,iPhone 15,Electronics,80000,2,COD,Cancelled
2100,2025-06-18,C321,Steven Knox,burtonsarah@example.net,Davisland,Idaho,P106,Office Chair,Furniture,7000,1,Credit Card,Cancelled
1927,2025-03-06,C172,Anthony Chang,ymorris@example.net,Lake Justinhaven,Vermont,P106,Office Chair,Furniture,7000,3,Net Banking,Returned
2377,2025-07-06,C418,Jose Thompson,tylervega@example.net,Lake Sarahstad,Wisconsin,P102,Samsung TV,Electronics,60000,5,UPI,Returned
2925,2025-03-30,C407,Russell Smith,tlyons@example.net,New Sarah,Utah,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Delivered
1115,2026-02-13,C106,Steven Robinson,janetcarr@example.com,South Janicechester,New Mexico,P105,Dining Table,Furniture,20000,2,Credit Card,Delivered
2429,2026-01-08,C497,Ann Wright,simonvictoria@example.org,Sanchezfurt,Hawaii,P103,Nike Shoes,Fashion,5000,2,COD,Returned
2795,2025-05-09,C365,Melissa Jones,kaylahenson@example.net,South Dakota,Michigan,P102,Samsung TV,Electronics,60000,5,Net Banking,Returned
2542,2025-10-10,C394,Jonathan Harris,brownrandy@example.com,Rogersmouth,West Virginia,P102,Samsung TV,Electronics,60000,2,COD,Delivered
2295,2025-03-31,C280,Renee Park,hendersondonald@example.net,Allenshire,Florida,P101,iPhone 15,Electronics,80000,2,Debit Card,Delivered
2745,2025-10-09,C436,Patricia Lopez,stephanie48@example.com,Darrenport,South Carolina,P103,Nike Shoes,Fashion,5000,3,UPI,Returned
1100,2025-05-14,C276,Alexander Perez,rangellisa@example.net,Katherineborough,New Hampshire,P102,Samsung TV,Electronics,60000,5,Net Banking,Returned
1671,2025-07-30,C105,Juan Miles,swallace@example.org,North Michaelborough,Michigan,P106,Office Chair,Furniture,7000,1,Credit Card,Delivered
2099,2025-10-09,C158,Michelle Floyd,richardgray@example.net,East Annfurt,Ohio,P102,Samsung TV,Electronics,60000,5,UPI,Delivered
1035,2025-06-26,C183,Paige Mitchell,denniscarlson@example.com,New Denise,Minnesota,P101,iPhone 15,Electronics,80000,4,COD,Returned
2003,2025-05-08,C328,Stephanie Nelson,cindynelson@example.org,Lake Jamesfort,Florida,P102,Samsung TV,Electronics,60000,4,Credit Card,Returned
2409,2026-01-19,C468,Shirley Ramos,cynthiaarmstrong@example.org,South Edward,Kentucky,P102,Samsung TV,Electronics,60000,4,Debit Card,Delivered
2941,2025-07-19,C162,Dr. Patty Miller,vwallace@example.net,Travisberg,New Mexico,P101,iPhone 15,Electronics,80000,2,COD,Cancelled
2815,2025-06-12,C363,Alexander Diaz,smoore@example.org,Sandovalburgh,Georgia,P104,Levi's Jeans,Fashion,3000,3,Debit Card,Returned
2468,2025-08-21,C178,Emily Hays,cayers@example.net,Hollyborough,Iowa,P102,Samsung TV,Electronics,60000,2,Net Banking,Delivered
1753,2025-08-21,C433,Shawn Trujillo,markking@example.com,West Karenfort,Oklahoma,P104,Levi's Jeans,Fashion,3000,1,UPI,Returned
1421,2025-04-03,C167,Michael Figueroa,awalter@example.org,Port Joseph,Massachusetts,P102,Samsung TV,Electronics,60000,1,Debit Card,Cancelled
1945,2025-08-25,C239,Cynthia Miller,whicks@example.net,Kathrynville,New Jersey,P101,iPhone 15,Electronics,80000,1,Net Banking,Delivered
2142,2025-08-01,C417,William Krause,jacobsgabriel@example.com,Antonioburgh,Georgia,P105,Dining Table,Furniture,20000,2,UPI,Returned
2116,2025-09-07,C471,Jean Russo,jadams@example.net,North Christopher,Maryland,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Delivered
2249,2025-08-04,C330,Nicole Matthews,brandonmurphy@example.org,New Lindsey,Arkansas,P103,Nike Shoes,Fashion,5000,2,COD,Cancelled
2227,2025-06-10,C136,Lisa Smith,bakermary@example.org,Latoyabury,Illinois,P103,Nike Shoes,Fashion,5000,1,Debit Card,Returned
1884,2025-12-07,C239,Daniel Mcmahon,jennifer14@example.net,South Dianeshire,North Carolina,P104,Levi's Jeans,Fashion,3000,3,Credit Card,Cancelled
2041,2025-12-18,C445,Michael Hogan,teresastevens@example.net,Port Anthony,New Jersey,P101,iPhone 15,Electronics,80000,5,COD,Delivered
1140,2025-06-10,C291,Nicole Schmidt,matthewrangel@example.com,Nelsonfurt,Massachusetts,P102,Samsung TV,Electronics,60000,4,COD,Delivered
1709,2025-03-16,C185,Gregory Nichols,raymondmoran@example.net,West John,Pennsylvania,P102,Samsung TV,Electronics,60000,5,Net Banking,Returned
1416,2025-03-14,C188,Jerome Flores,christyjones@example.com,Lake Joshuaton,North Dakota,P105,Dining Table,Furniture,20000,4,Credit Card,Returned
2571,2025-09-13,C472,Stephen Duke,jeffery32@example.com,Port Wendyshire,Arizona,P103,Nike Shoes,Fashion,5000,1,Credit Card,Returned
2880,2025-11-03,C445,Kelly Nielsen,christophermiller@example.org,East Jose,Wyoming,P102,Samsung TV,Electronics,60000,2,Credit Card,Returned
1151,2025-05-31,C256,David Wise,megan61@example.org,Warnerstad,Washington,P105,Dining Table,Furniture,20000,1,UPI,Delivered
2276,2025-06-04,C229,Jennifer Salas,darlene81@example.net,Lake Brandymouth,Illinois,P105,Dining Table,Furniture,20000,5,Debit Card,Cancelled
2369,2025-08-09,C169,Steven Armstrong,christinegreene@example.net,Allisonhaven,Alaska,P103,Nike Shoes,Fashion,5000,3,Credit Card,Delivered
2969,2025-07-22,C244,Kimberly Rice,sgeorge@example.org,Port Jeremy,New Mexico,P106,Office Chair,Furniture,7000,3,COD,Cancelled
1648,2026-02-28,C115,George Hall,andrew63@example.org,New Coreyfurt,Arizona,P103,Nike Shoes,Fashion,5000,4,Debit Card,Cancelled
2797,2025-09-29,C405,Brian Glover,marymason@example.net,Shelbychester,Colorado,P104,Levi's Jeans,Fashion,3000,1,UPI,Delivered
2499,2025-06-26,C357,Cynthia Powell,cbell@example.net,South Erin,Colorado,P104,Levi's Jeans,Fashion,3000,3,COD,Returned
1475,2025-03-11,C337,Jason Spencer,mannsean@example.org,New Jamie,Alabama,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Delivered
2777,2025-12-30,C414,George Richardson,maryroman@example.net,Hickmanberg,Indiana,P105,Dining Table,Furniture,20000,2,Credit Card,Delivered
2528,2025-11-20,C142,Scott Sanders,jordantorres@example.net,Smithton,Minnesota,P104,Levi's Jeans,Fashion,3000,2,Credit Card,Returned
1898,2025-08-26,C182,Lisa White,lucasstacey@example.net,Erinchester,Connecticut,P106,Office Chair,Furniture,7000,5,Net Banking,Delivered
2833,2025-12-05,C252,Amy Hernandez,ypowell@example.com,Johnsonhaven,Missouri,P101,iPhone 15,Electronics,80000,5,Debit Card,Delivered
2211,2025-09-01,C467,John Thomas,heidiadams@example.net,Waltonberg,Kansas,P105,Dining Table,Furniture,20000,3,COD,Delivered
1488,2025-07-11,C183,Veronica Cameron,zlynch@example.org,Samuelport,Maine,P103,Nike Shoes,Fashion,5000,1,UPI,Returned
2047,2025-06-06,C189,Anthony Jones,kathleen21@example.org,Porterborough,Florida,P101,iPhone 15,Electronics,80000,4,Net Banking,Cancelled
2875,2025-09-20,C392,Amanda Maddox,lturner@example.net,West Todd,South Dakota,P101,iPhone 15,Electronics,80000,2,Credit Card,Delivered
1550,2025-03-22,C367,Lisa Mcclain,matthew55@example.net,Port Charlesborough,Virginia,P105,Dining Table,Furniture,20000,5,COD,Delivered
2877,2025-06-03,C270,James Nguyen,snyderkenneth@example.com,Dianashire,Tennessee,P106,Office Chair,Furniture,7000,1,Debit Card,Returned
2821,2026-01-28,C348,Christina Welch,yolandaolson@example.com,Allenburgh,Hawaii,P105,Dining Table,Furniture,20000,4,UPI,Returned
1402,2025-03-29,C402,Benjamin Singh,ballen@example.org,Debraborough,Minnesota,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Delivered
1271,2025-08-11,C475,Courtney Parker,jeffreycrane@example.com,West Michaelbury,Washington,P106,Office Chair,Furniture,7000,1,UPI,Returned
1856,2025-10-03,C128,Corey Stevens,jonathon02@example.org,Jessicafort,Michigan,P106,Office Chair,Furniture,7000,2,Debit Card,Returned
1748,2025-10-10,C137,Renee Williams,alexandermclean@example.com,New Mary,South Dakota,P106,Office Chair,Furniture,7000,5,Credit Card,Returned
2537,2025-03-04,C349,Tracy Cole,karen22@example.org,Lake Elizabethchester,New York,P103,Nike Shoes,Fashion,5000,4,Debit Card,Delivered
2638,2025-10-13,C304,Leslie Trujillo,sosborne@example.com,Millerbury,Illinois,P105,Dining Table,Furniture,20000,5,Net Banking,Returned
1056,2025-04-11,C246,Deborah Mills,shepherdstephanie@example.org,North Cindymouth,Indiana,P102,Samsung TV,Electronics,60000,1,UPI,Returned
1502,2025-08-23,C256,Kathryn James,jasondalton@example.com,Lauraton,Maine,P101,iPhone 15,Electronics,80000,2,COD,Delivered
1532,2025-12-30,C302,Katie Oconnor,vjones@example.org,Humphreymouth,Maryland,P103,Nike Shoes,Fashion,5000,3,Credit Card,Returned
2389,2026-02-21,C213,Ana Schultz,kross@example.com,North Heidi,Oregon,P101,iPhone 15,Electronics,80000,1,Net Banking,Delivered
2025,2025-06-07,C378,Rachel Rojas,robinsonmegan@example.net,Port Michelle,North Dakota,P105,Dining Table,Furniture,20000,3,Net Banking,Cancelled
1402,2025-05-10,C366,Eileen Edwards,iwebb@example.com,Leestad,Texas,P101,iPhone 15,Electronics,80000,5,Net Banking,Returned
1641,2025-04-05,C427,Gerald Le,urodriguez@example.com,Robinsonside,Maryland,P102,Samsung TV,Electronics,60000,4,Credit Card,Delivered
2700,2025-05-11,C351,Chloe Castillo,nancy52@example.com,Port Lisamouth,Michigan,P102,Samsung TV,Electronics,60000,3,COD,Returned
1495,2025-05-28,C111,Nicole Anderson,bcampbell@example.net,West Leslieborough,California,P105,Dining Table,Furniture,20000,3,Net Banking,Cancelled
1175,2026-01-01,C403,Crystal Martin,andreacunningham@example.net,Lake Ashley,Montana,P105,Dining Table,Furniture,20000,5,Net Banking,Cancelled
1757,2025-03-14,C399,Barbara Bennett,egarcia@example.net,Port Jeff,Mississippi,P105,Dining Table,Furniture,20000,5,UPI,Returned
1237,2025-04-21,C143,Lisa Powell,patrick93@example.com,New Ivanport,Mississippi,P102,Samsung TV,Electronics,60000,4,Net Banking,Delivered
2418,2025-05-09,C441,Shelley Dawson,jason71@example.org,Levineton,West Virginia,P103,Nike Shoes,Fashion,5000,1,Debit Card,Delivered
2918,2025-09-15,C219,Susan Jacobson,marklee@example.com,Andrewland,Minnesota,P106,Office Chair,Furniture,7000,1,Net Banking,Returned
1258,2025-09-04,C412,Carrie Miller,zwatkins@example.net,Catherinestad,Maryland,P105,Dining Table,Furniture,20000,2,COD,Returned
2002,2025-08-22,C385,Larry Long,deanhernandez@example.net,Annberg,Iowa,P102,Samsung TV,Electronics,60000,3,Credit Card,Returned
1255,2025-12-25,C318,Kevin Gutierrez,nguyenjoseph@example.com,Mcfarlandbury,California,P106,Office Chair,Furniture,7000,2,COD,Cancelled
1591,2025-11-23,C363,Joseph Patton,thompsoneric@example.org,Obrienview,Virginia,P103,Nike Shoes,Fashion,5000,2,Net Banking,Delivered
2320,2025-06-21,C329,Janice Davis,bwade@example.net,Port Matthewshire,Maine,P106,Office Chair,Furniture,7000,3,Debit Card,Cancelled
1155,2026-02-07,C137,Jeffrey Johnston,tiffany25@example.org,East Zacharymouth,Washington,P101,iPhone 15,Electronics,80000,3,UPI,Delivered
2441,2026-01-14,C246,Eric Conner,betty69@example.org,Lake Jeff,South Carolina,P106,Office Chair,Furniture,7000,3,Net Banking,Returned
1602,2025-04-16,C434,Dustin Wilson,ewilliams@example.com,Port Michaelport,Colorado,P104,Levi's Jeans,Fashion,3000,1,Net Banking,Cancelled
2903,2025-07-08,C474,Dawn Boyd,wongdonna@example.net,Hardybury,West Virginia,P102,Samsung TV,Electronics,60000,3,Credit Card,Cancelled
1412,2025-03-11,C204,Dylan Diaz,frenchlisa@example.org,Port Erinbury,North Dakota,P106,Office Chair,Furniture,7000,3,Net Banking,Returned
2474,2025-07-04,C498,Deanna Dunn,nford@example.net,Lake Bradleyland,Maine,P104,Levi's Jeans,Fashion,3000,5,Credit Card,Returned
1527,2026-01-15,C384,Michael Miller,reneesanchez@example.com,West Karen,Rhode Island,P102,Samsung TV,Electronics,60000,2,UPI,Returned
2578,2025-06-16,C277,Taylor Mckinney,adavis@example.org,West Annaland,New Mexico,P103,Nike Shoes,Fashion,5000,4,Credit Card,Cancelled
1032,2025-08-13,C282,Latoya Moore,tyronecasey@example.org,North Jeffrey,Arkansas,P105,Dining Table,Furniture,20000,1,COD,Cancelled
1755,2025-08-31,C254,Jasmine Murillo,bsimpson@example.org,Dunnberg,Iowa,P105,Dining Table,Furniture,20000,3,Net Banking,Delivered
2500,2025-08-12,C425,Anne Butler,grace58@example.org,Thompsonland,New Jersey,P102,Samsung TV,Electronics,60000,4,COD,Delivered
2110,2025-10-04,C318,Courtney Shaw,sanchezvicki@example.com,Port Andrea,Nebraska,P102,Samsung TV,Electronics,60000,5,Credit Card,Delivered
2093,2025-04-03,C418,Sandra Meyer,sara71@example.net,West Abigailfort,Colorado,P103,Nike Shoes,Fashion,5000,4,COD,Cancelled
1941,2026-01-18,C351,Rebecca Washington,edward34@example.net,East Joe,Nebraska,P105,Dining Table,Furniture,20000,3,COD,Cancelled
2919,2025-12-01,C158,Shelley King,jason41@example.com,New Ashleyfort,Maine,P103,Nike Shoes,Fashion,5000,2,COD,Returned
1774,2025-11-04,C134,Paul Thomas,april41@example.net,West Andrewville,North Dakota,P101,iPhone 15,Electronics,80000,4,Debit Card,Returned
1486,2025-03-20,C394,Jennifer Cohen,vlawson@example.net,Catherineview,Arizona,P106,Office Chair,Furniture,7000,5,Net Banking,Cancelled
2940,2025-10-23,C101,Candice Gomez,amber80@example.net,West Amanda,Colorado,P106,Office Chair,Furniture,7000,2,Debit Card,Delivered
2673,2026-01-25,C460,Julie Boyer,tolsen@example.net,Heidibury,Pennsylvania,P104,Levi's Jeans,Fashion,3000,3,COD,Returned
1188,2025-09-19,C103,Robin Johnson,angela28@example.com,Watsonburgh,Oklahoma,P105,Dining Table,Furniture,20000,4,Credit Card,Delivered
2013,2026-02-12,C217,Amy Harris,vmoyer@example.org,Lisaside,California,P102,Samsung TV,Electronics,60000,1,UPI,Cancelled
1338,2025-04-23,C302,Mary Swanson,georgescott@example.com,South Carrie,Wyoming,P103,Nike Shoes,Fashion,5000,4,UPI,Delivered
2993,2025-06-23,C257,Robert Cordova,cookheather@example.net,Carlfurt,Alaska,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Returned
2466,2025-07-23,C482,Jeffrey Gilbert,barretthunter@example.org,Brianaland,Tennessee,P101,iPhone 15,Electronics,80000,1,Credit Card,Delivered
1616,2025-11-26,C278,Dr. Mary Fuller MD,fmacias@example.net,West Derrickfurt,Iowa,P101,iPhone 15,Electronics,80000,2,Debit Card,Returned
1350,2026-01-08,C448,Kathy Oconnor,tmejia@example.com,New Juliestad,Maine,P103,Nike Shoes,Fashion,5000,2,COD,Returned
1257,2025-10-07,C444,Brent Jordan,danielmorris@example.net,Danielburgh,Nevada,P102,Samsung TV,Electronics,60000,1,Debit Card,Delivered
2887,2025-08-28,C148,Jerry Scott,nathanhudson@example.net,North Ashley,Delaware,P102,Samsung TV,Electronics,60000,2,COD,Returned
2461,2026-02-08,C271,Charles Holder,wrogers@example.com,West Jackport,Nevada,P103,Nike Shoes,Fashion,5000,1,Debit Card,Delivered
2065,2025-03-27,C319,Brandon Wallace,mitchellcox@example.net,Georgemouth,Oregon,P103,Nike Shoes,Fashion,5000,3,UPI,Cancelled
1628,2026-01-11,C332,Tommy Berger,veronicablanchard@example.org,North Anthonytown,Delaware,P101,iPhone 15,Electronics,80000,5,Net Banking,Cancelled
1634,2026-01-26,C219,Paula Melendez,wanderson@example.com,Guyburgh,Alabama,P106,Office Chair,Furniture,7000,1,UPI,Delivered
2126,2026-02-27,C183,Vicki Cook,jasonwest@example.com,Annaton,Washington,P106,Office Chair,Furniture,7000,3,UPI,Returned
1960,2025-09-18,C376,Jason Mcconnell,mathewharris@example.net,Thompsonbury,Kentucky,P106,Office Chair,Furniture,7000,5,Debit Card,Returned
2459,2026-01-15,C365,Nicholas Andrews,jonathanmorales@example.com,West James,Iowa,P104,Levi's Jeans,Fashion,3000,2,COD,Delivered
2068,2025-12-28,C362,Michelle Adams,trevorbrown@example.org,New Kimberly,Iowa,P105,Dining Table,Furniture,20000,5,COD,Cancelled
1198,2026-02-05,C380,Amanda Bush,millermelanie@example.org,Ryanland,Michigan,P105,Dining Table,Furniture,20000,4,Debit Card,Returned
